Date,TotalDistance,RunCount,AveragePace
2011-01-05,2.13,1,9.56
2011-01-06,2.13,1,9.56
2011-01-07,2.13,1,9.56
2011-01-08,2.13,1,9.56
2011-01-09,2.13,1,9.56
2011-01-10,4.34,2,9.08
2011-01-11,4.34,2,9.08
2011-01-12,4.34,2,9.08
2011-01-13,4.34,2,9.08
2011-01-14,4.34,2,9.08
2011-01-15,4.34,2,9.08
2011-01-16,4.34,2,9.08
2011-01-17,6.57,3,8.78
2011-01-18,6.57,3,8.78
2011-01-19,6.57,3,8.78
2011-01-20,6.57,3,8.78
2011-01-21,8.97,4,8.59
2011-01-22,8.97,4,8.59
2011-01-23,8.97,4,8.59
2011-01-24,8.97,4,8.59
2011-01-25,8.97,4,8.59
2011-01-26,8.97,4,8.59
2011-01-27,11.25,5,8.57
2011-01-28,11.25,5,8.57
2011-01-29,11.25,5,8.57
2011-01-30,11.25,5,8.57
2011-01-31,11.25,5,8.57
2011-02-01,11.25,5,8.57
2011-02-02,13.68,6,8.4
2011-02-03,13.68,6,8.4
2011-02-04,13.68,6,8.4
2011-02-05,13.68,6,8.4
2011-02-06,13.68,6,8.4
2011-02-07,13.68,6,8.4
2011-02-08,13.68,6,8.4
2011-02-09,13.68,6,8.4
2011-02-10,15.25,7,8.32
2011-02-11,16.79,8,8.27
2011-02-12,16.79,8,8.27
2011-02-13,16.79,8,8.27
2011-02-14,16.79,8,8.27
2011-02-15,16.79,8,8.27
2011-02-16,16.79,8,8.27
2011-02-17,16.79,8,8.27
2011-02-18,18.41,9,8.13
2011-02-19,18.41,9,8.13
2011-02-20,18.41,9,8.13
2011-02-21,18.41,9,8.13
2011-02-22,20.06,10,8.0
2011-02-23,20.06,10,8.0
2011-02-24,20.06,10,8.0
2011-02-25,20.06,10,8.0
2011-02-26,20.06,10,8.0
2011-02-27,20.06,10,8.0
2011-02-28,20.06,10,8.0
2011-03-01,20.06,10,8.0
2011-03-02,20.06,10,8.0
2011-03-03,20.06,10,8.0
2011-03-04,20.06,10,8.0
2011-03-05,20.06,10,8.0
2011-03-06,20.06,10,8.0
2011-03-07,21.5,11,7.85
2011-03-08,21.5,11,7.85
2011-03-09,21.5,11,7.85
2011-03-10,21.5,11,7.85
2011-03-11,21.5,11,7.85
2011-03-12,21.5,11,7.85
2011-03-13,21.5,11,7.85
2011-03-14,21.5,11,7.85
2011-03-15,21.5,11,7.85
2011-03-16,21.5,11,7.85
2011-03-17,21.5,11,7.85
2011-03-18,21.5,11,7.85
2011-03-19,21.5,11,7.85
2011-03-20,21.5,11,7.85
2011-03-21,21.5,11,7.85
2011-03-22,21.5,11,7.85
2011-03-23,21.5,11,7.85
2011-03-24,21.5,11,7.85
2011-03-25,21.5,11,7.85
2011-03-26,21.5,11,7.85
2011-03-27,21.5,11,7.85
2011-03-28,25.09,12,8.11
2011-03-29,25.09,12,8.11
2011-03-30,25.09,12,8.11
2011-03-31,25.09,12,8.11
2011-04-01,25.09,12,8.11
2011-04-02,25.09,12,8.11
2011-04-03,25.09,12,8.11
2011-04-04,25.09,12,8.11
2011-04-05,25.09,12,8.11
2011-04-06,25.09,12,8.11
2011-04-07,25.09,12,8.11
2011-04-08,25.09,12,8.11
2011-04-09,25.09,12,8.11
2011-04-10,25.09,12,8.11
2011-04-11,25.09,12,8.11
2011-04-12,25.09,12,8.11
2011-04-13,25.09,12,8.11
2011-04-14,25.09,12,8.11
2011-04-15,25.09,12,8.11
2011-04-16,25.09,12,8.11
2011-04-17,25.09,12,8.11
2011-04-18,25.09,12,8.11
2011-04-19,25.09,12,8.11
2011-04-20,25.09,12,8.11
2011-04-21,25.09,12,8.11
2011-04-22,25.09,12,8.11
2011-04-23,28.12,14,8.24
2011-04-24,28.12,14,8.24
2011-04-25,28.12,14,8.24
2011-04-26,28.12,14,8.24
2011-04-27,28.12,14,8.24
2011-04-28,28.12,14,8.24
2011-04-29,31.46,15,8.31
2011-04-30,31.46,15,8.31
2011-05-01,31.46,15,8.31
2011-05-02,31.46,15,8.31
2011-05-03,31.46,15,8.31
2011-05-04,31.46,15,8.31
2011-05-05,31.46,15,8.31
2011-05-06,31.46,15,8.31
2011-05-07,31.46,15,8.31
2011-05-08,31.46,15,8.31
2011-05-09,31.46,15,8.31
2011-05-10,31.46,15,8.31
2011-05-11,31.46,15,8.31
2011-05-12,31.46,15,8.31
2011-05-13,31.46,15,8.31
2011-05-14,31.46,15,8.31
2011-05-15,31.46,15,8.31
2011-05-16,31.46,15,8.31
2011-05-17,31.46,15,8.31
2011-05-18,31.46,15,8.31
2011-05-19,31.46,15,8.31
2011-05-20,31.46,15,8.31
2011-05-21,31.46,15,8.31
2011-05-22,31.46,15,8.31
2011-05-23,31.46,15,8.31
2011-05-24,31.46,15,8.31
2011-05-25,31.46,15,8.31
2011-05-26,31.46,15,8.31
2011-05-27,31.46,15,8.31
2011-05-28,31.46,15,8.31
2011-05-29,31.46,15,8.31
2011-05-30,31.46,15,8.31
2011-05-31,31.46,15,8.31
2011-06-01,31.46,15,8.31
2011-06-02,31.46,15,8.31
2011-06-03,31.46,15,8.31
2011-06-04,31.46,15,8.31
2011-06-05,31.46,15,8.31
2011-06-06,31.46,15,8.31
2011-06-07,31.46,15,8.31
2011-06-08,31.46,15,8.31
2011-06-09,31.46,15,8.31
2011-06-10,31.46,15,8.31
2011-06-11,31.46,15,8.31
2011-06-12,31.46,15,8.31
2011-06-13,31.46,15,8.31
2011-06-14,31.46,15,8.31
2011-06-15,31.46,15,8.31
2011-06-16,31.46,15,8.31
2011-06-17,31.46,15,8.31
2011-06-18,31.46,15,8.31
2011-06-19,31.46,15,8.31
2011-06-20,31.46,15,8.31
2011-06-21,31.46,15,8.31
2011-06-22,31.46,15,8.31
2011-06-23,31.46,15,8.31
2011-06-24,31.46,15,8.31
2011-06-25,31.46,15,8.31
2011-06-26,31.46,15,8.31
2011-06-27,31.46,15,8.31
2011-06-28,31.46,15,8.31
2011-06-29,31.46,15,8.31
2011-06-30,31.46,15,8.31
2011-07-01,34.64,16,8.4
2011-07-02,34.64,16,8.4
2011-07-03,34.64,16,8.4
2011-07-04,34.64,16,8.4
2011-07-05,34.64,16,8.4
2011-07-06,37.89,17,8.42
2011-07-07,37.89,17,8.42
2011-07-08,40.01,18,8.45
2011-07-09,40.01,18,8.45
2011-07-10,40.01,18,8.45
2011-07-11,40.01,18,8.45
2011-07-12,40.01,18,8.45
2011-07-13,40.01,18,8.45
2011-07-14,40.01,18,8.45
2011-07-15,40.01,18,8.45
2011-07-16,40.01,18,8.45
2011-07-17,40.01,18,8.45
2011-07-18,43.8,19,8.46
2011-07-19,43.8,19,8.46
2011-07-20,43.8,19,8.46
2011-07-21,48.11,20,8.41
2011-07-22,48.11,20,8.41
2011-07-23,48.11,20,8.41
2011-07-24,48.11,20,8.41
2011-07-25,53.22,21,8.4
2011-07-26,53.22,21,8.4
2011-07-27,53.22,21,8.4
2011-07-28,58.46,22,8.46
2011-07-29,58.46,22,8.46
2011-07-30,58.46,22,8.46
2011-07-31,63.7,23,8.47
2011-08-01,63.7,23,8.47
2011-08-02,68.94,24,8.4
2011-08-03,68.94,24,8.4
2011-08-04,74.05,25,8.32
2011-08-05,74.05,25,8.32
2011-08-06,74.05,25,8.32
2011-08-07,74.05,25,8.32
2011-08-08,74.05,25,8.32
2011-08-09,74.05,25,8.32
2011-08-10,74.05,25,8.32
2011-08-11,74.05,25,8.32
2011-08-12,74.05,25,8.32
2011-08-13,74.05,25,8.32
2011-08-14,74.05,25,8.32
2011-08-15,74.05,25,8.32
2011-08-16,78.28,26,8.28
2011-08-17,78.28,26,8.28
2011-08-18,78.28,26,8.28
2011-08-19,78.28,26,8.28
2011-08-20,78.28,26,8.28
2011-08-21,78.28,26,8.28
2011-08-22,78.28,26,8.28
2011-08-23,82.06,27,8.26
2011-08-24,82.06,27,8.26
2011-08-25,87.65,28,8.24
2011-08-26,87.65,28,8.24
2011-08-27,87.65,28,8.24
2011-08-28,87.65,28,8.24
2011-08-29,87.65,28,8.24
2011-08-30,87.65,28,8.24
2011-08-31,87.65,28,8.24
2011-09-01,87.65,28,8.24
2011-09-02,87.65,28,8.24
2011-09-03,87.65,28,8.24
2011-09-04,89.69,29,8.22
2011-09-05,89.69,29,8.22
2011-09-06,89.69,29,8.22
2011-09-07,89.69,29,8.22
2011-09-08,89.69,29,8.22
2011-09-09,89.69,29,8.22
2011-09-10,89.69,29,8.22
2011-09-11,89.69,29,8.22
2011-09-12,89.69,29,8.22
2011-09-13,89.69,29,8.22
2011-09-14,89.69,29,8.22
2011-09-15,89.69,29,8.22
2011-09-16,89.69,29,8.22
2011-09-17,89.69,29,8.22
2011-09-18,89.69,29,8.22
2011-09-19,89.69,29,8.22
2011-09-20,89.69,29,8.22
2011-09-21,89.69,29,8.22
2011-09-22,89.69,29,8.22
2011-09-23,89.69,29,8.22
2011-09-24,89.69,29,8.22
2011-09-25,89.69,29,8.22
2011-09-26,89.69,29,8.22
2011-09-27,89.69,29,8.22
2011-09-28,89.69,29,8.22
2011-09-29,89.69,29,8.22
2011-09-30,89.69,29,8.22
2011-10-01,89.69,29,8.22
2011-10-02,89.69,29,8.22
2011-10-03,89.69,29,8.22
2011-10-04,89.69,29,8.22
2011-10-05,89.69,29,8.22
2011-10-06,89.69,29,8.22
2011-10-07,89.69,29,8.22
2011-10-08,89.69,29,8.22
2011-10-09,89.69,29,8.22
2011-10-10,89.69,29,8.22
2011-10-11,89.69,29,8.22
2011-10-12,89.69,29,8.22
2011-10-13,89.69,29,8.22
2011-10-14,89.69,29,8.22
2011-10-15,89.69,29,8.22
2011-10-16,89.69,29,8.22
2011-10-17,89.69,29,8.22
2011-10-18,89.69,29,8.22
2011-10-19,89.69,29,8.22
2011-10-20,89.69,29,8.22
2011-10-21,89.69,29,8.22
2011-10-22,89.69,29,8.22
2011-10-23,89.69,29,8.22
2011-10-24,89.69,29,8.22
2011-10-25,89.69,29,8.22
2011-10-26,89.69,29,8.22
2011-10-27,89.69,29,8.22
2011-10-28,89.69,29,8.22
2011-10-29,89.69,29,8.22
2011-10-30,89.69,29,8.22
2011-10-31,89.69,29,8.22
2011-11-01,89.69,29,8.22
2011-11-02,96.07,30,8.17
2011-11-03,96.07,30,8.17
2011-11-04,96.07,30,8.17
2011-11-05,96.07,30,8.17
2011-11-06,102.75,31,8.14
2011-11-07,102.75,31,8.14
2011-11-08,102.75,31,8.14
2011-11-09,102.75,31,8.14
2011-11-10,102.75,31,8.14
2011-11-11,102.75,31,8.14
2011-11-12,102.75,31,8.14
2011-11-13,102.75,31,8.14
2011-11-14,102.75,31,8.14
2011-11-15,102.75,31,8.14
2011-11-16,102.75,31,8.14
2011-11-17,102.75,31,8.14
2011-11-18,102.75,31,8.14
2011-11-19,102.75,31,8.14
2011-11-20,102.75,31,8.14
2011-11-21,102.75,31,8.14
2011-11-22,102.75,31,8.14
2011-11-23,102.75,31,8.14
2011-11-24,102.75,31,8.14
2011-11-25,102.75,31,8.14
2011-11-26,102.75,31,8.14
2011-11-27,102.75,31,8.14
2011-11-28,102.75,31,8.14
2011-11-29,102.75,31,8.14
2011-11-30,102.75,31,8.14
2011-12-01,102.75,31,8.14
2011-12-02,102.75,31,8.14
2011-12-03,102.75,31,8.14
2011-12-04,102.75,31,8.14
2011-12-05,102.75,31,8.14
2011-12-06,102.75,31,8.14
2011-12-07,102.75,31,8.14
2011-12-08,102.75,31,8.14
2011-12-09,102.75,31,8.14
2011-12-10,102.75,31,8.14
2011-12-11,102.75,31,8.14
2011-12-12,102.75,31,8.14
2011-12-13,102.75,31,8.14
2011-12-14,102.75,31,8.14
2011-12-15,102.75,31,8.14
2011-12-16,102.75,31,8.14
2011-12-17,102.75,31,8.14
2011-12-18,102.75,31,8.14
2011-12-19,102.75,31,8.14
2011-12-20,102.75,31,8.14
2011-12-21,102.75,31,8.14
2011-12-22,102.75,31,8.14
2011-12-23,102.75,31,8.14
2011-12-24,102.75,31,8.14
2011-12-25,102.75,31,8.14
2011-12-26,102.75,31,8.14
2011-12-27,102.75,31,8.14
2011-12-28,102.75,31,8.14
2011-12-29,102.75,31,8.14
2011-12-30,102.75,31,8.14
2011-12-31,102.75,31,8.14
2012-01-01,102.75,31,8.14
2012-01-02,102.75,31,8.14
2012-01-03,102.75,31,8.14
2012-01-04,102.75,31,8.14
2012-01-05,100.62,30,8.11
2012-01-06,100.62,30,8.11
2012-01-07,100.62,30,8.11
2012-01-08,100.62,30,8.11
2012-01-09,100.62,30,8.11
2012-01-10,98.42,29,8.1
2012-01-11,98.42,29,8.1
2012-01-12,98.42,29,8.1
2012-01-13,98.42,29,8.1
2012-01-14,98.42,29,8.1
2012-01-15,98.42,29,8.1
2012-01-16,98.42,29,8.1
2012-01-17,96.18,28,8.09
2012-01-18,96.18,28,8.09
2012-01-19,96.18,28,8.09
2012-01-20,96.18,28,8.09
2012-01-21,93.78,27,8.09
2012-01-22,93.78,27,8.09
2012-01-23,93.78,27,8.09
2012-01-24,93.78,27,8.09
2012-01-25,93.78,27,8.09
2012-01-26,93.78,27,8.09
2012-01-27,91.5,26,8.08
2012-01-28,91.5,26,8.08
2012-01-29,91.5,26,8.08
2012-01-30,91.5,26,8.08
2012-01-31,91.5,26,8.08
2012-02-01,91.5,26,8.08
2012-02-02,89.08,25,8.1
2012-02-03,89.08,25,8.1
2012-02-04,89.08,25,8.1
2012-02-05,89.08,25,8.1
2012-02-06,89.08,25,8.1
2012-02-07,89.08,25,8.1
2012-02-08,89.08,25,8.1
2012-02-09,89.08,25,8.1
2012-02-10,87.51,24,8.11
2012-02-11,85.97,23,8.11
2012-02-12,85.97,23,8.11
2012-02-13,85.97,23,8.11
2012-02-14,85.97,23,8.11
2012-02-15,85.97,23,8.11
2012-02-16,85.97,23,8.11
2012-02-17,85.97,23,8.11
2012-02-18,84.34,22,8.14
2012-02-19,84.34,22,8.14
2012-02-20,84.34,22,8.14
2012-02-21,84.34,22,8.14
2012-02-22,82.69,21,8.17
2012-02-23,82.69,21,8.17
2012-02-24,82.69,21,8.17
2012-02-25,82.69,21,8.17
2012-02-26,82.69,21,8.17
2012-02-27,82.69,21,8.17
2012-02-28,82.69,21,8.17
2012-02-29,82.69,21,8.17
2012-03-01,82.69,21,8.17
2012-03-02,82.69,21,8.17
2012-03-03,82.69,21,8.17
2012-03-04,82.69,21,8.17
2012-03-05,82.69,21,8.17
2012-03-06,81.25,20,8.21
2012-03-07,81.25,20,8.21
2012-03-08,81.25,20,8.21
2012-03-09,81.25,20,8.21
2012-03-10,81.25,20,8.21
2012-03-11,81.25,20,8.21
2012-03-12,81.25,20,8.21
2012-03-13,81.25,20,8.21
2012-03-14,81.25,20,8.21
2012-03-15,81.25,20,8.21
2012-03-16,81.25,20,8.21
2012-03-17,81.25,20,8.21
2012-03-18,81.25,20,8.21
2012-03-19,81.25,20,8.21
2012-03-20,81.25,20,8.21
2012-03-21,81.25,20,8.21
2012-03-22,81.25,20,8.21
2012-03-23,81.25,20,8.21
2012-03-24,81.25,20,8.21
2012-03-25,81.25,20,8.21
2012-03-26,81.25,20,8.21
2012-03-27,77.66,19,8.15
2012-03-28,77.66,19,8.15
2012-03-29,77.66,19,8.15
2012-03-30,77.66,19,8.15
2012-03-31,77.66,19,8.15
2012-04-01,77.66,19,8.15
2012-04-02,77.66,19,8.15
2012-04-03,77.66,19,8.15
2012-04-04,77.66,19,8.15
2012-04-05,77.66,19,8.15
2012-04-06,77.66,19,8.15
2012-04-07,77.66,19,8.15
2012-04-08,77.66,19,8.15
2012-04-09,77.66,19,8.15
2012-04-10,77.66,19,8.15
2012-04-11,77.66,19,8.15
2012-04-12,77.66,19,8.15
2012-04-13,77.66,19,8.15
2012-04-14,77.66,19,8.15
2012-04-15,77.66,19,8.15
2012-04-16,77.66,19,8.15
2012-04-17,77.66,19,8.15
2012-04-18,77.66,19,8.15
2012-04-19,77.66,19,8.15
2012-04-20,77.66,19,8.15
2012-04-21,77.66,19,8.15
2012-04-22,74.63,17,8.1
2012-04-23,74.63,17,8.1
2012-04-24,74.63,17,8.1
2012-04-25,74.63,17,8.1
2012-04-26,74.63,17,8.1
2012-04-27,74.63,17,8.1
2012-04-28,71.29,16,8.06
2012-04-29,71.29,16,8.06
2012-04-30,71.29,16,8.06
2012-05-01,71.29,16,8.06
2012-05-02,71.29,16,8.06
2012-05-03,71.29,16,8.06
2012-05-04,71.29,16,8.06
2012-05-05,71.29,16,8.06
2012-05-06,71.29,16,8.06
2012-05-07,71.29,16,8.06
2012-05-08,71.29,16,8.06
2012-05-09,71.29,16,8.06
2012-05-10,71.29,16,8.06
2012-05-11,71.29,16,8.06
2012-05-12,71.29,16,8.06
2012-05-13,71.29,16,8.06
2012-05-14,71.29,16,8.06
2012-05-15,71.29,16,8.06
2012-05-16,71.29,16,8.06
2012-05-17,71.29,16,8.06
2012-05-18,71.29,16,8.06
2012-05-19,71.29,16,8.06
2012-05-20,71.29,16,8.06
2012-05-21,71.29,16,8.06
2012-05-22,71.29,16,8.06
2012-05-23,71.29,16,8.06
2012-05-24,71.29,16,8.06
2012-05-25,71.29,16,8.06
2012-05-26,71.29,16,8.06
2012-05-27,71.29,16,8.06
2012-05-28,71.29,16,8.06
2012-05-29,71.29,16,8.06
2012-05-30,71.29,16,8.06
2012-05-31,71.29,16,8.06
2012-06-01,71.29,16,8.06
2012-06-02,71.29,16,8.06
2012-06-03,71.29,16,8.06
2012-06-04,71.29,16,8.06
2012-06-05,71.29,16,8.06
2012-06-06,71.29,16,8.06
2012-06-07,71.29,16,8.06
2012-06-08,71.29,16,8.06
2012-06-09,71.29,16,8.06
2012-06-10,71.29,16,8.06
2012-06-11,71.29,16,8.06
2012-06-12,71.29,16,8.06
2012-06-13,71.29,16,8.06
2012-06-14,71.29,16,8.06
2012-06-15,71.29,16,8.06
2012-06-16,71.29,16,8.06
2012-06-17,71.29,16,8.06
2012-06-18,71.29,16,8.06
2012-06-19,71.29,16,8.06
2012-06-20,71.29,16,8.06
2012-06-21,71.29,16,8.06
2012-06-22,71.29,16,8.06
2012-06-23,71.29,16,8.06
2012-06-24,71.29,16,8.06
2012-06-25,71.29,16,8.06
2012-06-26,71.29,16,8.06
2012-06-27,71.29,16,8.06
2012-06-28,71.29,16,8.06
2012-06-29,71.29,16,8.06
2012-06-30,68.11,15,8.0
2012-07-01,68.11,15,8.0
2012-07-02,68.11,15,8.0
2012-07-03,68.11,15,8.0
2012-07-04,68.11,15,8.0
2012-07-05,64.87,14,7.97
2012-07-06,64.87,14,7.97
2012-07-07,62.74,13,7.94
2012-07-08,62.74,13,7.94
2012-07-09,67.67,14,7.81
2012-07-10,67.67,14,7.81
2012-07-11,67.67,14,7.81
2012-07-12,67.67,14,7.81
2012-07-13,67.67,14,7.81
2012-07-14,67.67,14,7.81
2012-07-15,67.67,14,7.81
2012-07-16,67.67,14,7.81
2012-07-17,63.88,13,7.77
2012-07-18,63.88,13,7.77
2012-07-19,63.88,13,7.77
2012-07-20,59.57,12,7.75
2012-07-21,59.57,12,7.75
2012-07-22,59.57,12,7.75
2012-07-23,59.57,12,7.75
2012-07-24,54.47,11,7.7
2012-07-25,54.47,11,7.7
2012-07-26,54.47,11,7.7
2012-07-27,49.22,10,7.56
2012-07-28,49.22,10,7.56
2012-07-29,54.9,11,7.38
2012-07-30,49.66,10,7.25
2012-07-31,49.66,10,7.25
2012-08-01,44.42,9,7.22
2012-08-02,44.42,9,7.22
2012-08-03,39.32,8,7.21
2012-08-04,39.32,8,7.21
2012-08-05,39.32,8,7.21
2012-08-06,39.32,8,7.21
2012-08-07,39.32,8,7.21
2012-08-08,39.32,8,7.21
2012-08-09,39.32,8,7.21
2012-08-10,39.32,8,7.21
2012-08-11,39.32,8,7.21
2012-08-12,39.32,8,7.21
2012-08-13,39.32,8,7.21
2012-08-14,39.32,8,7.21
2012-08-15,35.08,7,7.16
2012-08-16,35.08,7,7.16
2012-08-17,35.08,7,7.16
2012-08-18,35.08,7,7.16
2012-08-19,35.08,7,7.16
2012-08-20,35.08,7,7.16
2012-08-21,35.08,7,7.16
2012-08-22,31.3,6,7.09
2012-08-23,31.3,6,7.09
2012-08-24,25.71,5,6.9
2012-08-25,30.82,6,6.72
2012-08-26,30.82,6,6.72
2012-08-27,30.82,6,6.72
2012-08-28,30.82,6,6.72
2012-08-29,30.82,6,6.72
2012-08-30,30.82,6,6.72
2012-08-31,34.02,7,6.62
2012-09-01,34.02,7,6.62
2012-09-02,34.02,7,6.62
2012-09-03,35.65,7,6.48
2012-09-04,35.65,7,6.48
2012-09-05,35.65,7,6.48
2012-09-06,35.65,7,6.48
2012-09-07,35.65,7,6.48
2012-09-08,35.65,7,6.48
2012-09-09,39.21,8,6.41
2012-09-10,39.21,8,6.41
2012-09-11,39.21,8,6.41
2012-09-12,39.21,8,6.41
2012-09-13,39.21,8,6.41
2012-09-14,39.21,8,6.41
2012-09-15,39.21,8,6.41
2012-09-16,42.12,9,6.35
2012-09-17,42.12,9,6.35
2012-09-18,42.12,9,6.35
2012-09-19,42.12,9,6.35
2012-09-20,42.12,9,6.35
2012-09-21,42.12,9,6.35
2012-09-22,47.61,10,6.26
2012-09-23,47.61,10,6.26
2012-09-24,47.61,10,6.26
2012-09-25,47.61,10,6.26
2012-09-26,47.61,10,6.26
2012-09-27,47.61,10,6.26
2012-09-28,47.61,10,6.26
2012-09-29,47.61,10,6.26
2012-09-30,47.61,10,6.26
2012-10-01,47.61,10,6.26
2012-10-02,47.61,10,6.26
2012-10-03,47.61,10,6.26
2012-10-04,47.61,10,6.26
2012-10-05,47.61,10,6.26
2012-10-06,47.61,10,6.26
2012-10-07,47.61,10,6.26
2012-10-08,47.61,10,6.26
2012-10-09,47.61,10,6.26
2012-10-10,47.61,10,6.26
2012-10-11,47.61,10,6.26
2012-10-12,51.17,11,6.21
2012-10-13,51.17,11,6.21
2012-10-14,57.46,12,6.15
2012-10-15,57.46,12,6.15
2012-10-16,57.46,12,6.15
2012-10-17,57.46,12,6.15
2012-10-18,57.46,12,6.15
2012-10-19,64.22,14,6.09
2012-10-20,64.22,14,6.09
2012-10-21,68.15,15,6.06
2012-10-22,68.15,15,6.06
2012-10-23,68.15,15,6.06
2012-10-24,68.15,15,6.06
2012-10-25,68.15,15,6.06
2012-10-26,68.15,15,6.06
2012-10-27,68.15,15,6.06
2012-10-28,68.15,15,6.06
2012-10-29,68.15,15,6.06
2012-10-30,75.32,17,6.01
2012-10-31,75.32,17,6.01
2012-11-01,68.94,16,5.88
2012-11-02,68.94,16,5.88
2012-11-03,68.94,16,5.88
2012-11-04,74.09,17,5.87
2012-11-05,67.4,16,5.69
2012-11-06,67.4,16,5.69
2012-11-07,67.4,16,5.69
2012-11-08,67.4,16,5.69
2012-11-09,67.4,16,5.69
2012-11-10,74.86,18,5.71
2012-11-11,74.86,18,5.71
2012-11-12,74.86,18,5.71
2012-11-13,74.86,18,5.71
2012-11-14,74.86,18,5.71
2012-11-15,74.86,18,5.71
2012-11-16,74.86,18,5.71
2012-11-17,74.86,18,5.71
2012-11-18,74.86,18,5.71
2012-11-19,74.86,18,5.71
2012-11-20,74.86,18,5.71
2012-11-21,74.86,18,5.71
2012-11-22,74.86,18,5.71
2012-11-23,74.86,18,5.71
2012-11-24,74.86,18,5.71
2012-11-25,74.86,18,5.71
2012-11-26,74.86,18,5.71
2012-11-27,74.86,18,5.71
2012-11-28,74.86,18,5.71
2012-11-29,74.86,18,5.71
2012-11-30,74.86,18,5.71
2012-12-01,74.86,18,5.71
2012-12-02,74.86,18,5.71
2012-12-03,74.86,18,5.71
2012-12-04,74.86,18,5.71
2012-12-05,80.01,19,5.72
2012-12-06,80.01,19,5.72
2012-12-07,80.01,19,5.72
2012-12-08,80.01,19,5.72
2012-12-09,80.01,19,5.72
2012-12-10,80.01,19,5.72
2012-12-11,80.01,19,5.72
2012-12-12,80.01,19,5.72
2012-12-13,80.01,19,5.72
2012-12-14,80.01,19,5.72
2012-12-15,80.01,19,5.72
2012-12-16,80.01,19,5.72
2012-12-17,87.65,20,5.83
2012-12-18,87.65,20,5.83
2012-12-19,87.65,20,5.83
2012-12-20,87.65,20,5.83
2012-12-21,87.65,20,5.83
2012-12-22,87.65,20,5.83
2012-12-23,87.65,20,5.83
2012-12-24,87.65,20,5.83
2012-12-25,87.65,20,5.83
2012-12-26,87.65,20,5.83
2012-12-27,87.65,20,5.83
2012-12-28,87.65,20,5.83
2012-12-29,87.65,20,5.83
2012-12-30,87.65,20,5.83
2012-12-31,87.65,20,5.83
2013-01-01,92.78,21,5.82
2013-01-02,92.78,21,5.82
2013-01-03,92.78,21,5.82
2013-01-04,92.78,21,5.82
2013-01-05,92.78,21,5.82
2013-01-06,99.23,22,5.87
2013-01-07,106.34,23,5.89
2013-01-08,106.34,23,5.89
2013-01-09,106.34,23,5.89
2013-01-10,106.34,23,5.89
2013-01-11,106.34,23,5.89
2013-01-12,106.34,23,5.89
2013-01-13,106.34,23,5.89
2013-01-14,112.09,25,5.91
2013-01-15,112.09,25,5.91
2013-01-16,116.59,26,5.95
2013-01-17,116.59,26,5.95
2013-01-18,116.59,26,5.95
2013-01-19,119.59,27,5.97
2013-01-20,119.59,27,5.97
2013-01-21,119.59,27,5.97
2013-01-22,119.59,27,5.97
2013-01-23,124.59,28,6.01
2013-01-24,124.59,28,6.01
2013-01-25,124.59,28,6.01
2013-01-26,124.59,28,6.01
2013-01-27,124.59,28,6.01
2013-01-28,124.59,28,6.01
2013-01-29,124.59,28,6.01
2013-01-30,124.59,28,6.01
2013-01-31,124.59,28,6.01
2013-02-01,124.59,28,6.01
2013-02-02,124.59,28,6.01
2013-02-03,124.59,28,6.01
2013-02-04,124.59,28,6.01
2013-02-05,128.04,29,6.02
2013-02-06,128.04,29,6.02
2013-02-07,128.04,29,6.02
2013-02-08,128.04,29,6.02
2013-02-09,128.04,29,6.02
2013-02-10,128.04,29,6.02
2013-02-11,128.04,29,6.02
2013-02-12,133.05,30,5.98
2013-02-13,133.05,30,5.98
2013-02-14,133.05,30,5.98
2013-02-15,133.05,30,5.98
2013-02-16,133.05,30,5.98
2013-02-17,133.05,30,5.98
2013-02-18,141.45,31,5.97
2013-02-19,141.45,31,5.97
2013-02-20,141.45,31,5.97
2013-02-21,141.45,31,5.97
2013-02-22,141.45,31,5.97
2013-02-23,141.45,31,5.97
2013-02-24,141.45,31,5.97
2013-02-25,152.02,32,5.88
2013-02-26,152.02,32,5.88
2013-02-27,152.02,32,5.88
2013-02-28,152.02,32,5.88
2013-03-01,152.02,32,5.88
2013-03-02,152.02,32,5.88
2013-03-03,152.02,32,5.88
2013-03-04,162.26,33,5.85
2013-03-05,162.26,33,5.85
2013-03-06,162.26,33,5.85
2013-03-07,162.26,33,5.85
2013-03-08,162.26,33,5.85
2013-03-09,162.26,33,5.85
2013-03-10,162.26,33,5.85
2013-03-11,162.26,33,5.85
2013-03-12,162.26,33,5.85
2013-03-13,162.26,33,5.85
2013-03-14,162.26,33,5.85
2013-03-15,162.26,33,5.85
2013-03-16,162.26,33,5.85
2013-03-17,162.26,33,5.85
2013-03-18,162.26,33,5.85
2013-03-19,172.88,34,5.82
2013-03-20,172.88,34,5.82
2013-03-21,176.78,35,5.81
2013-03-22,176.78,35,5.81
2013-03-23,176.78,35,5.81
2013-03-24,176.78,35,5.81
2013-03-25,176.78,35,5.81
2013-03-26,186.89,36,5.79
2013-03-27,186.89,36,5.79
2013-03-28,186.89,36,5.79
2013-03-29,186.89,36,5.79
2013-03-30,186.89,36,5.79
2013-03-31,186.89,36,5.79
2013-04-01,186.89,36,5.79
2013-04-02,186.89,36,5.79
2013-04-03,186.89,36,5.79
2013-04-04,186.89,36,5.79
2013-04-05,186.89,36,5.79
